"","many_ID","Country_ID","Title","Beg","action","areas"
"7138","EREARA_2007O:EREARA_2007O","CZE","European Economic Area (EEA) Romania Accession","2007",NA,NA
"7139","EREARA_2007O:EREARA_2007O","EST","European Economic Area (EEA) Romania Accession","2007",NA,NA
"7140","EREARA_2007O:EREARA_2007O","CYP","European Economic Area (EEA) Romania Accession","2007",NA,NA
"7141","EREARA_2007O:EREARA_2007O","LVA","European Economic Area (EEA) Romania Accession","2007",NA,NA
"7142","EREARA_2007O:EREARA_2007O","LTU","European Economic Area (EEA) Romania Accession","2007",NA,NA
"7143","EREARA_2007O:EREARA_2007O","HUN","European Economic Area (EEA) Romania Accession","2007",NA,NA
"7144","EREARA_2007O:EREARA_2007O","MLT","European Economic Area (EEA) Romania Accession","2007",NA,NA
"7145","EREARA_2007O:EREARA_2007O","SVK","European Economic Area (EEA) Romania Accession","2007",NA,NA
"7146","EREARA_2007O:EREARA_2007O","SVN","European Economic Area (EEA) Romania Accession","2007",NA,NA
"7147","EREARA_2007O:EREARA_2007O","POL","European Economic Area (EEA) Romania Accession","2007",NA,NA
"7148","EREARA_2007O:EREARA_2007O","ROU","European Economic Area (EEA) Romania Accession","2007",NA,NA
"7149","GEO-TUR[NA]_2007O:GEO-TUR[NA]_2007O","GEO","Georgia Turkey","2007",NA,NA
"7150","GEO-TUR[NA]_2007O:GEO-TUR[NA]_2007O","TUR","Georgia Turkey","2007",NA,NA
"7151","GSTPWR_2007O:GSTPWR_2007O","DZA","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7152","GSTPWR_2007O:GSTPWR_2007O","ARG","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7153","GSTPWR_2007O:GSTPWR_2007O","AGO","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7154","GSTPWR_2007O:GSTPWR_2007O","BGD","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7155","GSTPWR_2007O:GSTPWR_2007O","BEN","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7156","GSTPWR_2007O:GSTPWR_2007O","BOL","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7157","GSTPWR_2007O:GSTPWR_2007O","BRA","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7158","GSTPWR_2007O:GSTPWR_2007O","CMR","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7159","GSTPWR_2007O:GSTPWR_2007O","CHL","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7160","GSTPWR_2007O:GSTPWR_2007O","COL","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7161","GSTPWR_2007O:GSTPWR_2007O","CUB","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7162","GSTPWR_2007O:GSTPWR_2007O","PRK","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7163","GSTPWR_2007O:GSTPWR_2007O","KOR","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7164","GSTPWR_2007O:GSTPWR_2007O","ECU","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7165","GSTPWR_2007O:GSTPWR_2007O","EGY","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7166","GSTPWR_2007O:GSTPWR_2007O","GHA","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7167","GSTPWR_2007O:GSTPWR_2007O","GIN","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7168","GSTPWR_2007O:GSTPWR_2007O","GUY","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7169","GSTPWR_2007O:GSTPWR_2007O","HTI","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7170","GSTPWR_2007O:GSTPWR_2007O","IND","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7171","GSTPWR_2007O:GSTPWR_2007O","IDN","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7172","GSTPWR_2007O:GSTPWR_2007O","IRN","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7173","GSTPWR_2007O:GSTPWR_2007O","IRQ","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7174","GSTPWR_2007O:GSTPWR_2007O","LBY","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7175","GSTPWR_2007O:GSTPWR_2007O","MYS","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7176","GSTPWR_2007O:GSTPWR_2007O","MEX","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7177","GSTPWR_2007O:GSTPWR_2007O","MAR","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7178","GSTPWR_2007O:GSTPWR_2007O","MOZ","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7179","GSTPWR_2007O:GSTPWR_2007O","NIC","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7180","GSTPWR_2007O:GSTPWR_2007O","NGA","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7181","GSTPWR_2007O:GSTPWR_2007O","PAK","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7182","GSTPWR_2007O:GSTPWR_2007O","PER","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7183","GSTPWR_2007O:GSTPWR_2007O","QAT","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7184","GSTPWR_2007O:GSTPWR_2007O","PHL","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7185","GSTPWR_2007O:GSTPWR_2007O","SGP","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7186","GSTPWR_2007O:GSTPWR_2007O","LKA","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7187","GSTPWR_2007O:GSTPWR_2007O","SDN","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7188","GSTPWR_2007O:GSTPWR_2007O","THA","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7189","GSTPWR_2007O:GSTPWR_2007O","TTO","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7190","GSTPWR_2007O:GSTPWR_2007O","TUN","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7191","GSTPWR_2007O:GSTPWR_2007O","TZA","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7192","GSTPWR_2007O:GSTPWR_2007O","URY","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7193","GSTPWR_2007O:GSTPWR_2007O","VEN","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7194","GSTPWR_2007O:GSTPWR_2007O","VNM","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7195","GSTPWR_2007O:GSTPWR_2007O","ZWE","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7196","GSTPWR_2007O:GSTPWR_2007O","COD","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7197","GSTPWR_2007O:GSTPWR_2007O","SRB","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7198","GSTPWR_2007O:GSTPWR_2007O","ROU","Global System Of Trade Preferences (GSTP) Withdrawal Romania","2007","research",NA
"7199","IDN-JPN[NA]_2007O:IDN-JPN[NA]_2007O","IDN","Indonesia Japan","2007",NA,NA
"7200","IDN-JPN[NA]_2007O:IDN-JPN[NA]_2007O","JPN","Indonesia Japan","2007",NA,NA
"7201","ISRLMR_2007O:ISRLMR_2007O","ISR","Israel MERCOSUR","2007",NA,NA
"7202","ISRLMR_2007O:ISRLMR_2007O","ARG","Israel MERCOSUR","2007",NA,NA
"7203","ISRLMR_2007O:ISRLMR_2007O","BRA","Israel MERCOSUR","2007",NA,NA
"7204","ISRLMR_2007O:ISRLMR_2007O","PRY","Israel MERCOSUR","2007",NA,NA
"7205","ISRLMR_2007O:ISRLMR_2007O","URY","Israel MERCOSUR","2007",NA,NA
"7206","JPN-THA[NA]_2007O:JPN-THA[NA]_2007O","JPN","Japan Thailand","2007",NA,NA
"7207","JPN-THA[NA]_2007O:JPN-THA[NA]_2007O","THA","Japan Thailand","2007",NA,NA
"7208","KOR-USA[KOR]_2007O:KOR-USA[KOR]_2007O","KOR","Korea US","2007",NA,NA
"7209","KOR-USA[KOR]_2007O:KOR-USA[KOR]_2007O","USA","Korea US","2007",NA,NA
"7210","MYS-PAK[NA]_2007O:MYS-PAK[NA]_2007O","MYS","Malaysia Pakistan","2007",NA,NA
"7211","MYS-PAK[NA]_2007O:MYS-PAK[NA]_2007O","PAK","Malaysia Pakistan","2007",NA,NA
"7212","MUS-PAK[NA]_2007O:MUS-PAK[NA]_2007O","MUS","Mauritius Pakistan","2007",NA,NA
"7213","MUS-PAK[NA]_2007O:MUS-PAK[NA]_2007O","PAK","Mauritius Pakistan","2007",NA,NA
"7214","PAN-USA[NA]_2007O:PAN-USA[NA]_2007O","PAN","Panama US","2007",NA,NA
"7215","PAN-USA[NA]_2007O:PAN-USA[NA]_2007O","USA","Panama US","2007",NA,NA
"7216","EACBRA_2007O:EACBRA_2007O","KEN","East African Community (EAC) Burundi Rwanda Accession","2007",NA,NA
"7217","EACBRA_2007O:EACBRA_2007O","UGA","East African Community (EAC) Burundi Rwanda Accession","2007",NA,NA
"7218","EACBRA_2007O:EACBRA_2007O","TZA","East African Community (EAC) Burundi Rwanda Accession","2007",NA,NA
"7219","EACBRA_2007O:EACBRA_2007O","BDI","East African Community (EAC) Burundi Rwanda Accession","2007",NA,NA
"7220","EACBRA_2007O:EACBRA_2007O","RWA","East African Community (EAC) Burundi Rwanda Accession","2007",NA,NA
"7221","CRI-PAN[NA]_2007P:CRI-PAN[NA]_1973O","PAN","Costa Rica Panama Protocol","2007",NA,"Protocol"
"7222","CRI-PAN[NA]_2007P:CRI-PAN[NA]_1973O","CRI","Costa Rica Panama Protocol","2007",NA,"Protocol"
"7223","TUN-ALG[NA]_2008O:TUN-ALG[NA]_1981O","DZA","Algeria Tunisia","2008",NA,NA
"7224","TUN-ALG[NA]_2008O:TUN-ALG[NA]_1981O","TUN","Algeria Tunisia","2008",NA,NA
"7225","ASEANJ_2008O:ASEANJ_2008O","BRN","Association Of South East Asian Nations Japan","2008",NA,NA
"7226","ASEANJ_2008O:ASEANJ_2008O","KHM","Association Of South East Asian Nations Japan","2008",NA,NA
"7227","ASEANJ_2008O:ASEANJ_2008O","IDN","Association Of South East Asian Nations Japan","2008",NA,NA
"7228","ASEANJ_2008O:ASEANJ_2008O","LAO","Association Of South East Asian Nations Japan","2008",NA,NA
"7229","ASEANJ_2008O:ASEANJ_2008O","MYS","Association Of South East Asian Nations Japan","2008",NA,NA
"7230","ASEANJ_2008O:ASEANJ_2008O","MMR","Association Of South East Asian Nations Japan","2008",NA,NA
"7231","ASEANJ_2008O:ASEANJ_2008O","PHL","Association Of South East Asian Nations Japan","2008",NA,NA
"7232","ASEANJ_2008O:ASEANJ_2008O","SGP","Association Of South East Asian Nations Japan","2008",NA,NA
"7233","ASEANJ_2008O:ASEANJ_2008O","THA","Association Of South East Asian Nations Japan","2008",NA,NA
"7234","ASEANJ_2008O:ASEANJ_2008O","VNM","Association Of South East Asian Nations Japan","2008",NA,NA
"7235","ASEANJ_2008O:ASEANJ_2008O","JPN","Association Of South East Asian Nations Japan","2008",NA,NA
"7236","AUS-CHL[NA]_2008O:AUS-CHL[NA]_2008O","AUS","Australia Chile","2008",NA,NA
"7237","AUS-CHL[NA]_2008O:AUS-CHL[NA]_2008O","CHL","Australia Chile","2008",NA,NA
"7238","BSNHES_2008O:BSNHES_2008O","BIH","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7239","BSNHES_2008O:BSNHES_2008O","BEL","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7240","BSNHES_2008O:BSNHES_2008O","DEU","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7241","BSNHES_2008O:BSNHES_2008O","FRA","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7242","BSNHES_2008O:BSNHES_2008O","ITA","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7243","BSNHES_2008O:BSNHES_2008O","LUX","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7244","BSNHES_2008O:BSNHES_2008O","NLD","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7245","BSNHES_2008O:BSNHES_2008O","DNK","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7246","BSNHES_2008O:BSNHES_2008O","IRL","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7247","BSNHES_2008O:BSNHES_2008O","GBR","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7248","BSNHES_2008O:BSNHES_2008O","GRC","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7249","BSNHES_2008O:BSNHES_2008O","ESP","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7250","BSNHES_2008O:BSNHES_2008O","PRT","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7251","BSNHES_2008O:BSNHES_2008O","AUT","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7252","BSNHES_2008O:BSNHES_2008O","FIN","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7253","BSNHES_2008O:BSNHES_2008O","SWE","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7254","BSNHES_2008O:BSNHES_2008O","EST","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7255","BSNHES_2008O:BSNHES_2008O","LVA","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7256","BSNHES_2008O:BSNHES_2008O","LTU","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7257","BSNHES_2008O:BSNHES_2008O","CYP","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7258","BSNHES_2008O:BSNHES_2008O","MLT","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7259","BSNHES_2008O:BSNHES_2008O","CZE","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7260","BSNHES_2008O:BSNHES_2008O","SVN","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7261","BSNHES_2008O:BSNHES_2008O","SVK","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7262","BSNHES_2008O:BSNHES_2008O","HUN","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7263","BSNHES_2008O:BSNHES_2008O","POL","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7264","BSNHES_2008O:BSNHES_2008O","BGR","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7265","BSNHES_2008O:BSNHES_2008O","ROU","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7266","BSNHES_2008O:BSNHES_2008O","HRV","Bosnia And Herzegovina EC SAA","2008",NA,NA
"7267","CAN-COL[NA]_2008O:CAN-COL[NA]_2008O","CAN","Canada Colombia","2008",NA,NA
"7268","CAN-COL[NA]_2008O:CAN-COL[NA]_2008O","COL","Canada Colombia","2008",NA,NA
"7269","CNDEFT_2008O:CNDEFT_2008O","CAN","Canada EFTA","2008",NA,NA
"7270","CNDEFT_2008O:CNDEFT_2008O","LIE","Canada EFTA","2008",NA,NA
"7271","CNDEFT_2008O:CNDEFT_2008O","ISL","Canada EFTA","2008",NA,NA
"7272","CNDEFT_2008O:CNDEFT_2008O","NOR","Canada EFTA","2008",NA,NA
"7273","CNDEFT_2008O:CNDEFT_2008O","CHE","Canada EFTA","2008",NA,NA
"7274","CAN-PER[NA]_2008O:CAN-PER[NA]_2008O","CAN","Canada Peru","2008",NA,NA
"7275","CAN-PER[NA]_2008O:CAN-PER[NA]_2008O","PER","Canada Peru","2008",NA,NA
"7276","CRFREE_2008O:CRFREE_2008O","BEL","CARIFORUM EC EPA","2008",NA,NA
"7277","CRFREE_2008O:CRFREE_2008O","DEU","CARIFORUM EC EPA","2008",NA,NA
"7278","CRFREE_2008O:CRFREE_2008O","FRA","CARIFORUM EC EPA","2008",NA,NA
"7279","CRFREE_2008O:CRFREE_2008O","ITA","CARIFORUM EC EPA","2008",NA,NA
"7280","CRFREE_2008O:CRFREE_2008O","LUX","CARIFORUM EC EPA","2008",NA,NA
"7281","CRFREE_2008O:CRFREE_2008O","NLD","CARIFORUM EC EPA","2008",NA,NA
"7282","CRFREE_2008O:CRFREE_2008O","DNK","CARIFORUM EC EPA","2008",NA,NA
"7283","CRFREE_2008O:CRFREE_2008O","IRL","CARIFORUM EC EPA","2008",NA,NA
"7284","CRFREE_2008O:CRFREE_2008O","GBR","CARIFORUM EC EPA","2008",NA,NA
"7285","CRFREE_2008O:CRFREE_2008O","GRC","CARIFORUM EC EPA","2008",NA,NA
"7286","CRFREE_2008O:CRFREE_2008O","ESP","CARIFORUM EC EPA","2008",NA,NA
"7287","CRFREE_2008O:CRFREE_2008O","PRT","CARIFORUM EC EPA","2008",NA,NA
"7288","CRFREE_2008O:CRFREE_2008O","AUT","CARIFORUM EC EPA","2008",NA,NA
"7289","CRFREE_2008O:CRFREE_2008O","FIN","CARIFORUM EC EPA","2008",NA,NA
"7290","CRFREE_2008O:CRFREE_2008O","SWE","CARIFORUM EC EPA","2008",NA,NA
"7291","CRFREE_2008O:CRFREE_2008O","EST","CARIFORUM EC EPA","2008",NA,NA
"7292","CRFREE_2008O:CRFREE_2008O","LVA","CARIFORUM EC EPA","2008",NA,NA
"7293","CRFREE_2008O:CRFREE_2008O","LTU","CARIFORUM EC EPA","2008",NA,NA
"7294","CRFREE_2008O:CRFREE_2008O","CYP","CARIFORUM EC EPA","2008",NA,NA
"7295","CRFREE_2008O:CRFREE_2008O","MLT","CARIFORUM EC EPA","2008",NA,NA
"7296","CRFREE_2008O:CRFREE_2008O","CZE","CARIFORUM EC EPA","2008",NA,NA
"7297","CRFREE_2008O:CRFREE_2008O","SVN","CARIFORUM EC EPA","2008",NA,NA
"7298","CRFREE_2008O:CRFREE_2008O","SVK","CARIFORUM EC EPA","2008",NA,NA
"7299","CRFREE_2008O:CRFREE_2008O","HUN","CARIFORUM EC EPA","2008",NA,NA
"7300","CRFREE_2008O:CRFREE_2008O","POL","CARIFORUM EC EPA","2008",NA,NA
"7301","CRFREE_2008O:CRFREE_2008O","BGR","CARIFORUM EC EPA","2008",NA,NA
"7302","CRFREE_2008O:CRFREE_2008O","ROU","CARIFORUM EC EPA","2008",NA,NA
"7303","CRFREE_2008O:CRFREE_2008O","ATG","CARIFORUM EC EPA","2008",NA,NA
"7304","CRFREE_2008O:CRFREE_2008O","BHS","CARIFORUM EC EPA","2008",NA,NA
"7305","CRFREE_2008O:CRFREE_2008O","BRB","CARIFORUM EC EPA","2008",NA,NA
"7306","CRFREE_2008O:CRFREE_2008O","BLZ","CARIFORUM EC EPA","2008",NA,NA
"7307","CRFREE_2008O:CRFREE_2008O","DMA","CARIFORUM EC EPA","2008",NA,NA
"7308","CRFREE_2008O:CRFREE_2008O","DOM","CARIFORUM EC EPA","2008",NA,NA
"7309","CRFREE_2008O:CRFREE_2008O","GRD","CARIFORUM EC EPA","2008",NA,NA
"7310","CRFREE_2008O:CRFREE_2008O","GUY","CARIFORUM EC EPA","2008",NA,NA
"7311","CRFREE_2008O:CRFREE_2008O","JAM","CARIFORUM EC EPA","2008",NA,NA
"7312","CRFREE_2008O:CRFREE_2008O","KNA","CARIFORUM EC EPA","2008",NA,NA
"7313","CRFREE_2008O:CRFREE_2008O","LCA","CARIFORUM EC EPA","2008",NA,NA
"7314","CRFREE_2008O:CRFREE_2008O","VCT","CARIFORUM EC EPA","2008",NA,NA
"7315","CRFREE_2008O:CRFREE_2008O","SUR","CARIFORUM EC EPA","2008",NA,NA
"7316","CRFREE_2008O:CRFREE_2008O","TTO","CARIFORUM EC EPA","2008",NA,NA
"7317","CHL-ECU[NA]_2008O:CHL-ECU[NA]_1994O","CHL","Chile Ecuador","2008",NA,NA
"7318","CHL-ECU[NA]_2008O:CHL-ECU[NA]_1994O","ECU","Chile Ecuador","2008",NA,NA
"7319","CHN-NZL[NA]_2008O:CHN-NZL[NA]_2008O","CHN","China New Zealand","2008",NA,NA
"7320","CHN-NZL[NA]_2008O:CHN-NZL[NA]_2008O","NZL","China New Zealand","2008",NA,NA
"7321","CHN-SGP[NA]_2008O:CHN-SGP[NA]_2008O","CHN","China Singapore","2008",NA,NA
"7322","CHN-SGP[NA]_2008O:CHN-SGP[NA]_2008O","SGP","China Singapore","2008",NA,NA
"7323","CLMBEF_2008O:CLMBEF_2008O","COL","Colombia EFTA","2008",NA,NA
"7324","CLMBEF_2008O:CLMBEF_2008O","LIE","Colombia EFTA","2008",NA,NA
"7325","CLMBEF_2008O:CLMBEF_2008O","ISL","Colombia EFTA","2008",NA,NA
"7326","CLMBEF_2008O:CLMBEF_2008O","NOR","Colombia EFTA","2008",NA,NA
"7327","CLMBEF_2008O:CLMBEF_2008O","CHE","Colombia EFTA","2008",NA,NA
"7328","CTDVEE_2008O:CTDVEE_2008O","CIV","Cote DIvoire EC EPA","2008",NA,NA
"7329","CTDVEE_2008O:CTDVEE_2008O","BEL","Cote DIvoire EC EPA","2008",NA,NA
"7330","CTDVEE_2008O:CTDVEE_2008O","DEU","Cote DIvoire EC EPA","2008",NA,NA
"7331","CTDVEE_2008O:CTDVEE_2008O","FRA","Cote DIvoire EC EPA","2008",NA,NA
"7332","CTDVEE_2008O:CTDVEE_2008O","ITA","Cote DIvoire EC EPA","2008",NA,NA
"7333","CTDVEE_2008O:CTDVEE_2008O","LUX","Cote DIvoire EC EPA","2008",NA,NA
"7334","CTDVEE_2008O:CTDVEE_2008O","NLD","Cote DIvoire EC EPA","2008",NA,NA
"7335","CTDVEE_2008O:CTDVEE_2008O","DNK","Cote DIvoire EC EPA","2008",NA,NA
"7336","CTDVEE_2008O:CTDVEE_2008O","IRL","Cote DIvoire EC EPA","2008",NA,NA
"7337","CTDVEE_2008O:CTDVEE_2008O","GBR","Cote DIvoire EC EPA","2008",NA,NA
"7338","CTDVEE_2008O:CTDVEE_2008O","GRC","Cote DIvoire EC EPA","2008",NA,NA
"7339","CTDVEE_2008O:CTDVEE_2008O","ESP","Cote DIvoire EC EPA","2008",NA,NA
"7340","CTDVEE_2008O:CTDVEE_2008O","PRT","Cote DIvoire EC EPA","2008",NA,NA
"7341","CTDVEE_2008O:CTDVEE_2008O","AUT","Cote DIvoire EC EPA","2008",NA,NA
"7342","CTDVEE_2008O:CTDVEE_2008O","FIN","Cote DIvoire EC EPA","2008",NA,NA
"7343","CTDVEE_2008O:CTDVEE_2008O","SWE","Cote DIvoire EC EPA","2008",NA,NA
"7344","CTDVEE_2008O:CTDVEE_2008O","EST","Cote DIvoire EC EPA","2008",NA,NA
"7345","CTDVEE_2008O:CTDVEE_2008O","LVA","Cote DIvoire EC EPA","2008",NA,NA
"7346","CTDVEE_2008O:CTDVEE_2008O","LTU","Cote DIvoire EC EPA","2008",NA,NA
"7347","CTDVEE_2008O:CTDVEE_2008O","CYP","Cote DIvoire EC EPA","2008",NA,NA
"7348","CTDVEE_2008O:CTDVEE_2008O","MLT","Cote DIvoire EC EPA","2008",NA,NA
"7349","CTDVEE_2008O:CTDVEE_2008O","CZE","Cote DIvoire EC EPA","2008",NA,NA
"7350","CTDVEE_2008O:CTDVEE_2008O","SVN","Cote DIvoire EC EPA","2008",NA,NA
"7351","CTDVEE_2008O:CTDVEE_2008O","SVK","Cote DIvoire EC EPA","2008",NA,NA
"7352","CTDVEE_2008O:CTDVEE_2008O","HUN","Cote DIvoire EC EPA","2008",NA,NA
"7353","CTDVEE_2008O:CTDVEE_2008O","POL","Cote DIvoire EC EPA","2008",NA,NA
"7354","CTDVEE_2008O:CTDVEE_2008O","BGR","Cote DIvoire EC EPA","2008",NA,NA
"7355","CTDVEE_2008O:CTDVEE_2008O","ROU","Cote DIvoire EC EPA","2008",NA,NA
"7356","ECSRBS_2008O:ECSRBS_2008O","BEL","EC Serbia SAA","2008",NA,NA
"7357","ECSRBS_2008O:ECSRBS_2008O","DEU","EC Serbia SAA","2008",NA,NA
"7358","ECSRBS_2008O:ECSRBS_2008O","FRA","EC Serbia SAA","2008",NA,NA
"7359","ECSRBS_2008O:ECSRBS_2008O","ITA","EC Serbia SAA","2008",NA,NA
"7360","ECSRBS_2008O:ECSRBS_2008O","LUX","EC Serbia SAA","2008",NA,NA
"7361","ECSRBS_2008O:ECSRBS_2008O","NLD","EC Serbia SAA","2008",NA,NA
"7362","ECSRBS_2008O:ECSRBS_2008O","DNK","EC Serbia SAA","2008",NA,NA
"7363","ECSRBS_2008O:ECSRBS_2008O","IRL","EC Serbia SAA","2008",NA,NA
"7364","ECSRBS_2008O:ECSRBS_2008O","GBR","EC Serbia SAA","2008",NA,NA
"7365","ECSRBS_2008O:ECSRBS_2008O","GRC","EC Serbia SAA","2008",NA,NA
"7366","ECSRBS_2008O:ECSRBS_2008O","ESP","EC Serbia SAA","2008",NA,NA
"7367","ECSRBS_2008O:ECSRBS_2008O","PRT","EC Serbia SAA","2008",NA,NA
"7368","ECSRBS_2008O:ECSRBS_2008O","AUT","EC Serbia SAA","2008",NA,NA
"7369","ECSRBS_2008O:ECSRBS_2008O","FIN","EC Serbia SAA","2008",NA,NA
"7370","ECSRBS_2008O:ECSRBS_2008O","SWE","EC Serbia SAA","2008",NA,NA
"7371","ECSRBS_2008O:ECSRBS_2008O","EST","EC Serbia SAA","2008",NA,NA
"7372","ECSRBS_2008O:ECSRBS_2008O","LVA","EC Serbia SAA","2008",NA,NA
"7373","ECSRBS_2008O:ECSRBS_2008O","LTU","EC Serbia SAA","2008",NA,NA
"7374","ECSRBS_2008O:ECSRBS_2008O","CYP","EC Serbia SAA","2008",NA,NA
"7375","ECSRBS_2008O:ECSRBS_2008O","MLT","EC Serbia SAA","2008",NA,NA
"7376","ECSRBS_2008O:ECSRBS_2008O","CZE","EC Serbia SAA","2008",NA,NA
"7377","ECSRBS_2008O:ECSRBS_2008O","SVN","EC Serbia SAA","2008",NA,NA
"7378","ECSRBS_2008O:ECSRBS_2008O","SVK","EC Serbia SAA","2008",NA,NA
"7379","ECSRBS_2008O:ECSRBS_2008O","HUN","EC Serbia SAA","2008",NA,NA
"7380","ECSRBS_2008O:ECSRBS_2008O","POL","EC Serbia SAA","2008",NA,NA
"7381","ECSRBS_2008O:ECSRBS_2008O","BGR","EC Serbia SAA","2008",NA,NA
"7382","ECSRBS_2008O:ECSRBS_2008O","ROU","EC Serbia SAA","2008",NA,NA
"7383","ECSRBS_2008O:ECSRBS_2008O","SRB","EC Serbia SAA","2008",NA,NA
"7384","ECMCCA_2008O:ECMCCA_2008O","CMR","Economic And Monetary Community Of Central Africa (CEMAC) Revised","2008",NA,NA
"7385","ECMCCA_2008O:ECMCCA_2008O","CAF","Economic And Monetary Community Of Central Africa (CEMAC) Revised","2008",NA,NA
"7386","ECMCCA_2008O:ECMCCA_2008O","TCD","Economic And Monetary Community Of Central Africa (CEMAC) Revised","2008",NA,NA
"7387","ECMCCA_2008O:ECMCCA_2008O","GNQ","Economic And Monetary Community Of Central Africa (CEMAC) Revised","2008",NA,NA
"7388","ECMCCA_2008O:ECMCCA_2008O","GAB","Economic And Monetary Community Of Central Africa (CEMAC) Revised","2008",NA,NA
"7389","ECMCCA_2008O:ECMCCA_2008O","COG","Economic And Monetary Community Of Central Africa (CEMAC) Revised","2008",NA,NA
